,temperature,pressure,state,D,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
10,275.2,130000000.0,,1.15e-09,59902.99648974068,-123.06729436374575,-61.8547139168501,-7.439412113273642 m^-2 kg^-1 s^2 mol K,-3.1396813280861804 m^-2 kg^-1 s^2 mol K,-42512.63376158777,-42630.59863049516,-25608.181360578,-25490.216491670624,1.6693655720065113e-05,-0.11326392218566292,-60.278650130070744,-60.16538620788508,-42011.75275726945,-44295.31190462935,58395.87407679379,1.712449750619273e-05,0.317454611766131,3.1500566157681167,-3.1500394912706104,3.0333621907630004e-06,2.7876745824259254e-05,4.063185555617214e-05,1.176492134318891e-05,1.4575537551019668,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
11,275.2,150000000.0,,1.14e-09,60112.32723656847,-123.3210266492919,-62.079441998928424,-7.4664406889494375 m^-2 kg^-1 s^2 mol K,-3.151088293190674 m^-2 kg^-1 s^2 mol K,-42574.32535737372,-42367.13702569727,-25282.87458759217,-25490.062919268614,1.6635522961281466e-05,-0.11326392218566292,-60.278650130070744,-60.16538620788508,-42011.75275726945,-44295.31190462935,58395.87407679379,1.712449750619273e-05,0.317454611766131,3.1500566157681167,-3.1500394912706104,3.0333621907630004e-06,2.7876745824259254e-05,4.063185555617214e-05,1.176492134318891e-05,1.4575537551019668,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
12,275.2,170000000.0,,1.13e-09,60316.66217833517,-123.57003309712185,-62.3002336975771,-7.492995826519797 m^-2 kg^-1 s^2 mol K,-3.162295451542025 m^-2 kg^-1 s^2 mol K,-42633.83780513384,-42103.51957031321,-24958.495256739992,-25488.81349156062,1.6579166749037794e-05,-0.11326392218566292,-60.278650130070744,-60.16538620788508,-42011.75275726945,-44295.31190462935,58395.87407679379,1.712449750619273e-05,0.317454611766131,3.1500566157681167,-3.1500394912706104,3.0333621907630004e-06,2.7876745824259254e-05,4.063185555617214e-05,1.176492134318891e-05,1.4575537551019668,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
13,283.2,10000000.0,,1.4500000000000002e-09,58122.58013413999,-119.98685879066572,-59.19558887556844,-7.119592882205611 m^-2 kg^-1 s^2 mol K,-3.004706890206126 m^-2 kg^-1 s^2 mol K,-41734.64843889623,-43917.25407879441,-27153.063309233425,-24970.45766933524,1.720501735628596e-05,-0.14680664589842804,-59.065919020227426,-58.919112374328996,-41644.92642220807,-43993.23746980135,57992.46620308362,1.7243619136632392e-05,0.5330702444265356,1.8759253784194547,-1.8759081348003181,3.5541745546652237e-06,2.867244020321778e-05,4.1218204124227955e-05,1.2100731047832344e-05,1.4375548028731167,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
14,283.2,30000000.0,,1.49e-09,58376.501625548975,-120.27755411180483,-59.45003972062043,-7.150196284582626 m^-2 kg^-1 s^2 mol K,-3.0176225520294016 m^-2 kg^-1 s^2 mol K,-41815.48174291012,-43656.232146409544,-26819.980897529837,-24979.23049403041,1.713018033205233e-05,-0.14680664589842804,-59.065919020227426,-58.919112374328996,-41644.92642220807,-43993.23746980135,57992.46620308362,1.7243619136632392e-05,0.5330702444265356,1.8759253784194547,-1.8759081348003181,3.5541745546652237e-06,2.867244020321778e-05,4.1218204124227955e-05,1.2100731047832344e-05,1.4375548028731167,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
15,283.2,50000000.0,,1.5000000000000002e-09,58622.504723709084,-120.5608160226628,-59.69833746141198,-7.180059638619414 m^-2 kg^-1 s^2 mol K,-3.030225888641987 m^-2 kg^-1 s^2 mol K,-41892.8308346489,-43394.57188038286,-26488.00271131099,-24986.26166557703,1.7058295354540923e-05,-0.14680664589842804,-59.065919020227426,-58.919112374328996,-41644.92642220807,-43993.23746980135,57992.46620308362,1.7243619136632392e-05,0.5330702444265356,1.8759253784194547,-1.8759081348003181,3.5541745546652237e-06,2.867244020321778e-05,4.1218204124227955e-05,1.2100731047832344e-05,1.4375548028731167,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
16,283.2,70000000.0,,1.48e-09,58861.164962960946,-120.83718299626797,-59.94092383601829,-7.209236073194592 m^-2 kg^-1 s^2 mol K,-3.0425393222118746 m^-2 kg^-1 s^2 mol K,-41966.952411739396,-43132.369105586535,-26157.099475226158,-24991.68278137902,1.698913028019852e-05,-0.14680664589842804,-59.065919020227426,-58.919112374328996,-41644.92642220807,-43993.23746980135,57992.46620308362,1.7243619136632392e-05,0.5330702444265356,1.8759253784194547,-1.8759081348003181,3.5541745546652237e-06,2.867244020321778e-05,4.1218204124227955e-05,1.2100731047832344e-05,1.4375548028731167,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
17,283.2,90000000.0,,1.4600000000000001e-09,59092.99371281214,-121.10713414610215,-60.17819222200559,-7.237772900754471 m^-2 kg^-1 s^2 mol K,-3.0545828201776217 m^-2 kg^-1 s^2 mol K,-42038.07458205634,-42869.70720198287,-25827.243164710886,-24995.61054478435,1.692247992816087e-05,-0.14680664589842804,-59.065919020227426,-58.919112374328996,-41644.92642220807,-43993.23746980135,57992.46620308362,1.7243619136632392e-05,0.5330702444265356,1.8759253784194547,-1.8759081348003181,3.5541745546652237e-06,2.867244020321778e-05,4.1218204124227955e-05,1.2100731047832344e-05,1.4375548028731167,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
18,283.2,110000000.0,,1.43e-09,59318.44764603421,-121.3710979187057,-60.41049468648646,-7.265712465239814 m^-2 kg^-1 s^2 mol K,-3.0663742531018685 m^-2 kg^-1 s^2 mol K,-42106.40107586133,-42606.65906933225,-25498.406974119272,-24998.14898064836,1.6858161999909584e-05,-0.14680664589842804,-59.065919020227426,-58.919112374328996,-41644.92642220807,-43993.23746980135,57992.46620308362,1.7243619136632392e-05,0.5330702444265356,1.8759253784194547,-1.8759081348003181,3.5541745546652237e-06,2.867244020321778e-05,4.1218204124227955e-05,1.2100731047832344e-05,1.4375548028731167,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
19,283.2,130000000.0,,1.41e-09,59537.936492966226,-121.62945922119202,-60.63814777080506,-7.293092837823552 m^-2 kg^-1 s^2 mol K,-3.0779296882959777 m^-2 kg^-1 s^2 mol K,-42172.11469652921,-42343.28872245199,-25170.565273759992,-24999.391247837208,1.679601375029414e-05,-0.14680664589842804,-59.065919020227426,-58.919112374328996,-41644.92642220807,-43993.23746980135,57992.46620308362,1.7243619136632392e-05,0.5330702444265356,1.8759253784194547,-1.8759081348003181,3.5541745546652237e-06,2.867244020321778e-05,4.1218204124227955e-05,1.2100731047832344e-05,1.4375548028731167,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
20,283.2,150000000.0,,1.4000000000000001e-09,59751.82944540836,-121.88256531423947,-60.8614372764988,-7.319948392529665 m^-2 kg^-1 s^2 mol K,-3.0892636327505048 m^-2 kg^-1 s^2 mol K,-42235.38017113489,-42079.652597304914,-24843.693560600455,-24999.42113443044,1.673588924860685e-05,-0.14680664589842804,-59.065919020227426,-58.919112374328996,-41644.92642220807,-43993.23746980135,57992.46620308362,1.7243619136632392e-05,0.5330702444265356,1.8759253784194547,-1.8759081348003181,3.5541745546652237e-06,2.867244020321778e-05,4.1218204124227955e-05,1.2100731047832344e-05,1.4375548028731167,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
21,283.2,170000000.0,,1.3900000000000002e-09,59960.460485962605,-122.1307307217394,-61.08062225525805,-7.346310286115029 m^-2 kg^-1 s^2 mol K,-3.1003892356614235 m^-2 kg^-1 s^2 mol K,-42296.34652336195,-41815.80062852722,-24517.768405838135,-24998.31430067287,1.667765710762196e-05,-0.14680664589842804,-59.065919020227426,-58.919112374328996,-41644.92642220807,-43993.23746980135,57992.46620308362,1.7243619136632392e-05,0.5330702444265356,1.8759253784194547,-1.8759081348003181,3.5541745546652237e-06,2.867244020321778e-05,4.1218204124227955e-05,1.2100731047832344e-05,1.4375548028731167,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
22,298.2,10000000.0,,2.31e-09,57380.64109431155,-117.39069907293313,-57.02769785183306,-6.858855523304971 m^-2 kg^-1 s^2 mol K,-2.894666983179842 m^-2 kg^-1 s^2 mol K,-41075.778812182434,-43380.87676056903,-26375.217261152407,-24070.11931276581,1.742748043467112e-05,-0.22699756162540308,-56.89705555093671,-56.67005798931131,-40952.32375602343,-43420.61704484066,57243.18274887224,1.7469329131942812e-05,1.2945491438390926,0.7724697086697051,-0.7724522393405732,-5.1560164138209075e-08,3.014474472316475e-05,4.229570425756239e-05,1.272209291623679e-05,1.4030871598345374,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
23,298.2,30000000.0,,2.34e-09,57648.44418419297,-117.68531295796782,-57.28359730568866,-6.889633153274331 m^-2 kg^-1 s^2 mol K,-2.907656174888301 m^-2 kg^-1 s^2 mol K,-41162.01946021413,-43120.996555709135,-26039.02783915277,-24080.050743657768,1.734652190794417e-05,-0.22699756162540308,-56.89705555093671,-56.67005798931131,-40952.32375602343,-43420.61704484066,57243.18274887224,1.7469329131942812e-05,1.2945491438390926,0.7724697086697051,-0.7724522393405732,-5.1560164138209075e-08,3.014474472316475e-05,4.229570425756239e-05,1.272209291623679e-05,1.4030871598345374,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
24,298.2,50000000.0,,2.3700000000000003e-09,57907.291830159564,-117.97165192289779,-57.53268701324556,-6.919591759019103 m^-2 kg^-1 s^2 mol K,-2.920299710915097 m^-2 kg^-1 s^2 mol K,-41244.30960471428,-42860.23324042363,-25703.985973073806,-24088.06233736446,1.7268982340479182e-05,-0.22699756162540308,-56.89705555093671,-56.67005798931131,-40952.32375602343,-43420.61704484066,57243.18274887224,1.7469329131942812e-05,1.2945491438390926,0.7724697086697051,-0.7724522393405732,-5.1560164138209075e-08,3.014474472316475e-05,4.229570425756239e-05,1.272209291623679e-05,1.4030871598345374,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
25,298.2,70000000.0,,2.3900000000000002e-09,58157.8770450595,-118.25035148950268,-57.7754846006539,-6.948793596655396 m^-2 kg^-1 s^2 mol K,-2.932623865428447 m^-2 kg^-1 s^2 mol K,-41322.958398960756,-42598.710876047364,-25370.06136813238,-24094.308891045766,1.7194575366381084e-05,-0.22699756162540308,-56.89705555093671,-56.67005798931131,-40952.32375602343,-43420.61704484066,57243.18274887224,1.7469329131942812e-05,1.2945491438390926,0.7724697086697051,-0.7724522393405732,-5.1560164138209075e-08,3.014474472316475e-05,4.229570425756239e-05,1.272209291623679e-05,1.4030871598345374,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
26,298.2,90000000.0,,2.3900000000000002e-09,58400.81083609882,-118.52197283945955,-58.01244758432767,-6.977293692759792 m^-2 kg^-1 s^2 mol K,-2.9446518614885093 m^-2 kg^-1 s^2 mol K,-41398.238460507455,-42336.53671938514,-25037.22484973863,-24098.926590860945,1.712304993172934e-05,-0.22699756162540308,-56.89705555093671,-56.67005798931131,-40952.32375602343,-43420.61704484066,57243.18274887224,1.7469329131942812e-05,1.2945491438390926,0.7724697086697051,-0.7724522393405732,-5.1560164138209075e-08,3.014474472316475e-05,4.229570425756239e-05,1.272209291623679e-05,1.4030871598345374,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
27,298.2,110000000.0,,2.38e-09,58636.63501466108,-118.78701433852278,-58.243982645234766,-7.005140959810049 m^-2 kg^-1 s^2 mol K,-2.9564043418007535 m^-2 kg^-1 s^2 mol K,-41470.391568924104,-42073.80401164821,-24705.448386839198,-24102.035944115094,1.705418463644729e-05,-0.22699756162540308,-56.89705555093671,-56.67005798931131,-40952.32375602343,-43420.61704484066,57243.18274887224,1.7469329131942812e-05,1.2945491438390926,0.7724697086697051,-0.7724522393405732,-5.1560164138209075e-08,3.014474472316475e-05,4.229570425756239e-05,1.272209291623679e-05,1.4030871598345374,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
28,298.2,130000000.0,,2.36e-09,58865.83255736363,-119.04592086928558,-58.470453145381356,-7.032379100210384 m^-2 kg^-1 s^2 mol K,-2.967899750244942 m^-2 kg^-1 s^2 mol K,-41539.63327582386,-41810.59421558711,-24374.705087634393,-24103.74414787114,1.698778317669285e-05,-0.22699756162540308,-56.89705555093671,-56.67005798931131,-40952.32375602343,-43420.61704484066,57243.18274887224,1.7469329131942812e-05,1.2945491438390926,0.7724697086697051,-0.7724522393405732,-5.1560164138209075e-08,3.014474472316475e-05,4.229570425756239e-05,1.272209291623679e-05,1.4030871598345374,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
29,298.2,150000000.0,,2.33e-09,59088.836065525364,-119.29909146032114,-58.69218527682745,-7.059047345848049 m^-2 kg^-1 s^2 mol K,-2.979154643992796 m^-2 kg^-1 s^2 mol K,-41606.15666996512,-41546.97882688598,-24044.969177336036,-24104.147020415177,1.692367063874926e-05,-0.22699756162540308,-56.89705555093671,-56.67005798931131,-40952.32375602343,-43420.61704484066,57243.18274887224,1.7469329131942812e-05,1.2945491438390926,0.7724697086697051,-0.7724522393405732,-5.1560164138209075e-08,3.014474472316475e-05,4.229570425756239e-05,1.272209291623679e-05,1.4030871598345374,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
30,298.2,170000000.0,,2.3e-09,59306.03473160659,-119.5468855762892,-58.909473135157945,-7.085181068291648 m^-2 kg^-1 s^2 mol K,-2.990183951032146 m^-2 kg^-1 s^2 mol K,-41670.135478762866,-41283.020853452,-23716.215964547904,-24103.33058985877,1.6861690459083408e-05,-0.22699756162540308,-56.89705555093671,-56.67005798931131,-40952.32375602343,-43420.61704484066,57243.18274887224,1.7469329131942812e-05,1.2945491438390926,0.7724697086697051,-0.7724522393405732,-5.1560164138209075e-08,3.014474472316475e-05,4.229570425756239e-05,1.272209291623679e-05,1.4030871598345374,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
